,Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees and/or spread),Fees and/or Spread,Notes
211,2019-05-28T14:25:59Z,Buy,ANKR,28,USD,0.0266,0.74,0.74,0.0,Bought 28 ANKR for $0.74 USD
212,2019-05-28T20:00:35Z,Recieve,HONEY,50,USD,0.8871,44.36,44.36,0.0,Recieved 50 HONEY from an external source
213,2019-05-29T00:27:09Z,Convert,HONEY,89,USD,0.6785,60.38,61.29,0.91,Converted 89 HONEY to 40.31 SUPER
214,2019-05-29T16:24:09Z,Sell,NCT,46,USD,0.03956,1.82,1.85,0.03,Sold 46 NCT for $1.85 USD
215,2019-05-29T21:10:55Z,Sell,LOOM,60,USD,0.0514,3.08,3.13,0.05,Sold 60 LOOM for $3.13 USD
216,2019-05-30T01:13:31Z,Sell,SPA,85,USD,0.004414,0.38,0.38,0.01,Sold 85 SPA for $0.38 USD
217,2019-05-30T12:53:06Z,Buy,ASM,41,USD,0.14066,5.77,5.77,0.0,Bought 41 ASM for $5.77 USD
218,2019-05-30T21:57:06Z,Buy,DOGE,68,USD,0.15786,10.73,10.73,0.0,Bought 68 DOGE for $10.73 USD
219,2019-06-01T07:02:27Z,Sell,ASM,75,USD,0.06185,4.64,4.71,0.07,Sold 75 ASM for $4.71 USD
220,2019-06-01T12:41:19Z,Recieve,SPA,24,USD,0.012975,0.31,0.31,0.0,Recieved 24 SPA from an external source
221,2019-06-02T21:38:20Z,Convert,LOOM,34,USD,0.0486,1.65,1.68,0.02,Converted 34 LOOM to 0.02 LTC
222,2019-06-05T08:21:36Z,Recieve,LTC,37,USD,105.81,3915.12,3915.12,0.0,Recieved 37 LTC from an external source
223,2019-06-05T11:44:37Z,Convert,RONIN,29,USD,3.52,102.09,103.62,1.53,Converted 29 RONIN to 572.99 RARE
224,2019-06-06T00:15:27Z,Convert,RARE,99,USD,0.1119,11.08,11.25,0.17,Converted 99 RARE to 36.43 NU
225,2019-06-07T13:36:55Z,Recieve,DOGE,47,USD,0.08039,3.78,3.78,0.0,Recieved 47 DOGE from an external source
226,2019-06-08T13:04:38Z,Sell,ASM,79,USD,0.06479,5.12,5.2,0.08,Sold 79 ASM for $5.2 USD
227,2019-06-08T17:01:53Z,Convert,RGT,26,USD,5.71,148.41,150.64,2.23,Converted 26 RGT to 1.84 LTC
228,2019-06-09T22:15:47Z,Convert,BAND,91,USD,2.022,183.99,186.75,2.76,Converted 91 BAND to 1800.75 RARE
229,2019-06-10T17:40:48Z,Sell,NCT,55,USD,0.04509,2.48,2.52,0.04,Sold 55 NCT for $2.52 USD
230,2019-06-11T04:55:18Z,Sell,ASM,18,USD,0.1015,1.83,1.85,0.03,Sold 18 ASM for $1.85 USD
231,2019-06-12T15:59:26Z,Recieve,HONEY,58,USD,0.1693,9.82,9.82,0.0,Recieved 58 HONEY from an external source
232,2019-06-13T01:41:49Z,Recieve,NCT,82,USD,0.0339,2.78,2.78,0.0,Recieved 82 NCT from an external source
233,2019-06-13T02:59:08Z,Recieve,NCT,55,USD,0.03744,2.06,2.06,0.0,Recieved 55 NCT from an external source
234,2019-06-13T13:09:43Z,Sell,BAND,0,USD,2.798,0.0,0.0,0.0,Sold 0 BAND for $0.0 USD
235,2019-06-13T16:41:11Z,Recieve,DOGE,80,USD,0.1517,12.14,12.14,0.0,Recieved 80 DOGE from an external source
236,2019-06-15T16:52:14Z,Convert,LOOM,95,USD,0.1168,11.09,11.26,0.17,Converted 95 LOOM to 102.21 ASM
237,2019-06-16T14:16:10Z,Recieve,SPA,64,USD,0.021207,1.36,1.36,0.0,Recieved 64 SPA from an external source
238,2019-06-17T18:23:51Z,Buy,HONEY,82,USD,0.8758,71.82,71.82,0.0,Bought 82 HONEY for $71.82 USD
239,2019-06-17T19:52:55Z,Buy,LOOM,83,USD,0.0903,7.5,7.5,0.0,Bought 83 LOOM for $7.5 USD
240,2019-06-18T09:41:44Z,Buy,HONEY,7,USD,0.8978,6.28,6.28,0.0,Bought 7 HONEY for $6.28 USD
241,2019-06-18T21:34:45Z,Sell,HONEY,39,USD,0.7333,28.6,29.03,0.43,Sold 39 HONEY for $29.03 USD
242,2019-06-20T07:04:42Z,Sell,HONEY,20,USD,0.3689,7.38,7.49,0.11,Sold 20 HONEY for $7.49 USD
243,2019-06-21T09:48:21Z,Buy,ASM,78,USD,0.14627,11.41,11.41,0.0,Bought 78 ASM for $11.41 USD
244,2019-06-21T17:27:28Z,Recieve,NU,5,USD,0.225,1.12,1.12,0.0,Recieved 5 NU from an external source
245,2019-06-22T13:46:01Z,Convert,ANKR,83,USD,0.06277,5.21,5.29,0.08,Converted 83 ANKR to 1.94 RONIN
246,2019-06-23T19:55:55Z,Sell,LOOM,90,USD,0.0319,2.87,2.92,0.04,Sold 90 LOOM for $2.92 USD
247,2019-06-23T20:05:38Z,Recieve,ANKR,52,USD,0.02973,1.55,1.55,0.0,Recieved 52 ANKR from an external source
248,2019-06-24T00:49:35Z,Convert,ANKR,38,USD,0.02778,1.06,1.07,0.02,Converted 38 ANKR to 6.0 RARE
249,2019-06-24T02:32:33Z,Recieve,RGT,0,USD,17.1,0.0,0.0,0.0,Recieved 0 RGT from an external source
250,2019-06-24T14:06:56Z,Recieve,LTC,95,USD,76.22,7240.46,7240.46,0.0,Recieved 95 LTC from an external source
251,2019-06-25T14:43:04Z,Sell,DOGE,96,USD,0.17158,16.47,16.72,0.25,Sold 96 DOGE for $16.72 USD
252,2019-06-25T23:03:16Z,Recieve,LOOM,12,USD,0.1188,1.43,1.43,0.0,Recieved 12 LOOM from an external source
253,2019-06-26T04:18:37Z,Convert,SUPER,81,USD,0.46421,37.6,38.16,0.56,Converted 81 SUPER to 15.74 BAND
254,2019-06-26T14:05:12Z,Convert,NU,4,USD,0.3769,1.51,1.53,0.02,Converted 4 NU to 1.5 SUPER
255,2019-06-26T15:46:22Z,Buy,RGT,45,USD,21.56,970.23,970.23,0.0,Bought 45 RGT for $970.23 USD
256,2019-06-26T16:43:12Z,Sell,ASM,40,USD,0.1531,6.12,6.22,0.09,Sold 40 ASM for $6.22 USD
257,2019-06-28T06:04:42Z,Recieve,ANKR,84,USD,0.05424,4.56,4.56,0.0,Recieved 84 ANKR from an external source
258,2019-06-28T18:03:35Z,Recieve,SUPER,77,USD,1.43563,110.54,110.54,0.0,Recieved 77 SUPER from an external source
259,2019-06-29T01:52:44Z,Sell,TRB,48,USD,115.65,5551.12,5634.38,83.27,Sold 48 TRB for $5634.38 USD
260,2019-06-29T14:25:32Z,Buy,NU,63,USD,0.089,5.6,5.6,0.0,Bought 63 NU for $5.6 USD
261,2019-06-30T01:56:32Z,Recieve,RONIN,97,USD,3.697,358.63,358.63,0.0,Recieved 97 RONIN from an external source
262,2019-06-30T10:39:09Z,Sell,NU,94,USD,0.4293,40.36,40.96,0.61,Sold 94 NU for $40.96 USD
263,2019-07-01T14:51:14Z,Sell,ANKR,90,USD,0.04607,4.15,4.21,0.06,Sold 90 ANKR for $4.21 USD
264,2019-07-02T02:32:11Z,Buy,ANKR,42,USD,0.04532,1.9,1.9,0.0,Bought 42 ANKR for $1.9 USD
265,2019-07-03T04:15:20Z,Sell,RARE,48,USD,0.1034,4.96,5.04,0.07,Sold 48 RARE for $5.04 USD
266,2019-07-03T22:12:05Z,Buy,NCT,82,USD,0.02824,2.32,2.32,0.0,Bought 82 NCT for $2.32 USD
267,2019-07-05T01:54:40Z,Convert,DOGE,69,USD,0.16906,11.67,11.84,0.17,Converted 69 DOGE to 20.07 HONEY
268,2019-07-05T12:10:43Z,Convert,ASM,90,USD,0.08194,7.37,7.49,0.11,Converted 90 ASM to 2.71 BAND
269,2019-07-06T05:33:08Z,Recieve,ANKR,24,USD,0.04837,1.16,1.16,0.0,Recieved 24 ANKR from an external source
270,2019-07-08T07:55:14Z,Recieve,ANKR,39,USD,0.04723,1.84,1.84,0.0,Recieved 39 ANKR from an external source
271,2019-07-09T11:13:37Z,Buy,RONIN,86,USD,3.281,282.16,282.16,0.0,Bought 86 RONIN for $282.16 USD
272,2019-07-10T09:31:37Z,Sell,BAND,12,USD,1.084,13.0,13.2,0.2,Sold 12 BAND for $13.2 USD
273,2019-07-10T14:45:25Z,Buy,HONEY,15,USD,0.1839,2.76,2.76,0.0,Bought 15 HONEY for $2.76 USD
274,2019-07-11T20:38:08Z,Sell,RARE,70,USD,0.2245,15.71,15.95,0.24,Sold 70 RARE for $15.95 USD
275,2019-07-12T14:28:46Z,Sell,SUPER,23,USD,1.42038,32.67,33.16,0.49,Sold 23 SUPER for $33.16 USD
276,2019-07-13T01:48:26Z,Convert,RARE,74,USD,0.0701,5.18,5.26,0.08,Converted 74 RARE to 96.14 NCT
277,2019-07-13T14:03:00Z,Sell,SUPER,7,USD,1.11755,7.82,7.94,0.12,Sold 7 SUPER for $7.94 USD
278,2019-07-14T11:21:21Z,Convert,HONEY,59,USD,0.2012,11.87,12.05,0.18,Converted 59 HONEY to 0.13 LTC
279,2019-07-14T14:59:14Z,Sell,SPA,79,USD,0.024984,1.97,2.0,0.03,Sold 79 SPA for $2.0 USD
280,2019-07-16T16:21:25Z,Recieve,LOOM,87,USD,0.1372,11.94,11.94,0.0,Recieved 87 LOOM from an external source
281,2019-07-18T19:54:06Z,Recieve,RONIN,81,USD,4.418,357.86,357.86,0.0,Recieved 81 RONIN from an external source
282,2019-07-19T13:56:51Z,Convert,NCT,62,USD,0.04302,2.67,2.71,0.04,Converted 62 NCT to 52.48 LOOM
283,2019-07-21T18:05:03Z,Sell,RONIN,88,USD,2.735,240.71,244.32,3.61,Sold 88 RONIN for $244.32 USD
284,2019-07-22T03:32:14Z,Sell,NCT,19,USD,0.03789,0.72,0.73,0.01,Sold 19 NCT for $0.73 USD
285,2019-07-23T00:04:17Z,Convert,ANKR,82,USD,0.06057,4.97,5.04,0.07,Converted 82 ANKR to 58.24 ASM
286,2019-07-23T04:56:06Z,Convert,NU,90,USD,0.4193,37.73,38.3,0.57,Converted 90 NU to 1453.76 NCT
287,2019-07-24T01:02:46Z,Convert,ANKR,85,USD,0.01767,1.5,1.52,0.02,Converted 85 ANKR to 9.89 DOGE
288,2019-07-25T11:22:29Z,Recieve,SPA,48,USD,0.005031,0.24,0.24,0.0,Recieved 48 SPA from an external source
289,2019-07-26T16:49:36Z,Recieve,HONEY,68,USD,0.2585,17.58,17.58,0.0,Recieved 68 HONEY from an external source
290,2019-07-27T10:29:39Z,Convert,LTC,43,USD,77.31,3324.45,3374.32,49.87,Converted 43 LTC to 250.57 RGT
291,2019-07-27T13:59:22Z,Convert,SPA,98,USD,0.020563,2.02,2.05,0.03,Converted 98 SPA to 113.9 ANKR
292,2019-07-27T14:51:07Z,Recieve,RGT,51,USD,18.94,965.77,965.77,0.0,Recieved 51 RGT from an external source
293,2019-07-27T20:27:06Z,Recieve,ANKR,94,USD,0.06433,6.05,6.05,0.0,Recieved 94 ANKR from an external source
294,2019-07-29T08:45:27Z,Buy,RONIN,59,USD,2.677,157.97,157.97,0.0,Bought 59 RONIN for $157.97 USD
295,2019-07-29T10:02:15Z,Convert,RGT,49,USD,19.48,954.31,968.62,14.31,Converted 49 RGT to 16.12 LTC
296,2019-07-29T16:04:38Z,Recieve,LTC,6,USD,101.67,610.0,610.0,0.0,Recieved 6 LTC from an external source
297,2019-07-31T16:58:16Z,Sell,NU,23,USD,0.2014,4.63,4.7,0.07,Sold 23 NU for $4.7 USD
298,2019-08-01T22:41:41Z,Sell,NU,32,USD,0.4481,14.34,14.55,0.22,Sold 32 NU for $14.55 USD
299,2019-08-02T11:09:03Z,Convert,SPA,29,USD,0.020744,0.6,0.61,0.01,Converted 29 SPA to 4.04 DOGE
300,2019-08-02T18:23:55Z,Convert,HONEY,58,USD,0.1344,7.8,7.91,0.12,Converted 58 HONEY to 37.11 NU
301,2019-08-04T03:56:47Z,Buy,NCT,2,USD,0.00911,0.02,0.02,0.0,Bought 2 NCT for $0.02 USD
302,2019-08-04T14:42:41Z,Sell,TRB,64,USD,229.72,14702.04,14922.57,220.53,Sold 64 TRB for $14922.57 USD
303,2019-08-04T17:02:01Z,Convert,BAND,22,USD,1.131,24.88,25.26,0.37,Converted 22 BAND to 222.71 LOOM
304,2019-08-04T17:59:22Z,Recieve,BAND,67,USD,1.924,128.91,128.91,0.0,Recieved 67 BAND from an external source
305,2019-08-06T20:20:04Z,Sell,LTC,32,USD,97.37,3115.72,3162.45,46.74,Sold 32 LTC for $3162.45 USD
306,2019-08-10T09:07:52Z,Convert,RGT,84,USD,30.24,2539.94,2578.04,38.1,Converted 84 RGT to 31.39 LTC
307,2019-08-10T14:38:05Z,Convert,NU,37,USD,0.1513,5.6,5.68,0.08,Converted 37 NU to 2.45 BAND
308,2019-08-13T08:04:43Z,Convert,LOOM,86,USD,0.1273,10.95,11.11,0.16,Converted 86 LOOM to 2.77 RONIN
309,2019-08-13T11:42:19Z,Convert,RGT,49,USD,31.2,1528.89,1551.82,22.93,Converted 49 RGT to 14775.06 ASM
310,2019-08-15T20:32:20Z,Recieve,RARE,92,USD,0.0872,8.02,8.02,0.0,Recieved 92 RARE from an external source
311,2019-08-16T05:13:25Z,Convert,LOOM,52,USD,0.1458,7.58,7.7,0.11,Converted 52 LOOM to 407.67 SPA
312,2019-08-16T15:14:21Z,Convert,BAND,24,USD,1.574,37.79,38.35,0.57,Converted 24 BAND to 47.48 HONEY
313,2019-08-17T06:26:32Z,Buy,RARE,82,USD,0.2108,17.29,17.29,0.0,Bought 82 RARE for $17.29 USD
314,2019-08-18T10:22:35Z,Buy,NCT,36,USD,0.03318,1.19,1.19,0.0,Bought 36 NCT for $1.19 USD
315,2019-08-19T04:46:48Z,Convert,RGT,69,USD,26.47,1826.12,1853.51,27.39,Converted 69 RGT to 17.89 LTC
316,2019-08-22T08:58:21Z,Buy,HONEY,97,USD,0.1472,14.28,14.28,0.0,Bought 97 HONEY for $14.28 USD
317,2019-08-22T11:31:21Z,Sell,TRB,79,USD,254.51,20106.54,20408.14,301.6,Sold 79 TRB for $20408.14 USD
318,2019-08-22T13:02:39Z,Recieve,RONIN,77,USD,4.118,317.11,317.11,0.0,Recieved 77 RONIN from an external source
319,2019-08-22T17:24:19Z,Convert,ANKR,51,USD,0.03818,1.95,1.98,0.03,Converted 51 ANKR to 0.07 RGT
320,2019-08-23T19:54:13Z,Recieve,LOOM,74,USD,0.0474,3.51,3.51,0.0,Recieved 74 LOOM from an external source
321,2019-08-23T22:57:34Z,Recieve,NCT,51,USD,0.04229,2.16,2.16,0.0,Recieved 51 NCT from an external source
322,2019-08-25T05:52:29Z,Sell,RGT,59,USD,16.53,975.2,989.83,14.63,Sold 59 RGT for $989.83 USD
323,2019-08-27T03:52:34Z,Buy,NCT,48,USD,0.03871,1.86,1.86,0.0,Bought 48 NCT for $1.86 USD
324,2019-08-27T16:04:01Z,Convert,RONIN,77,USD,2.527,194.58,197.5,2.92,Converted 77 RONIN to 0.55 TRB
325,2019-08-27T16:39:41Z,Recieve,NU,5,USD,0.3957,1.98,1.98,0.0,Recieved 5 NU from an external source
326,2019-08-27T20:35:11Z,Convert,TRB,23,USD,16.11,370.53,376.09,5.56,Converted 23 TRB to 2527.64 LOOM
327,2019-08-27T22:36:28Z,Convert,SPA,29,USD,0.01398,0.41,0.41,0.01,Converted 29 SPA to 0.23 BAND
328,2019-08-28T22:22:50Z,Buy,TRB,29,USD,257.09,7455.75,7455.75,0.0,Bought 29 TRB for $7455.75 USD
329,2019-08-28T23:15:50Z,Convert,RONIN,11,USD,3.833,42.16,42.79,0.63,Converted 11 RONIN to 459.61 NU
330,2019-08-29T15:03:11Z,Recieve,ANKR,62,USD,0.0488,3.03,3.03,0.0,Recieved 62 ANKR from an external source
331,2019-08-30T11:36:26Z,Recieve,SPA,94,USD,0.003229,0.3,0.3,0.0,Recieved 94 SPA from an external source
332,2019-08-30T11:40:52Z,Sell,LOOM,14,USD,0.1035,1.45,1.47,0.02,Sold 14 LOOM for $1.47 USD
333,2019-08-30T16:25:17Z,Recieve,RONIN,10,USD,2.485,24.85,24.85,0.0,Recieved 10 RONIN from an external source
334,2019-09-01T03:23:55Z,Recieve,LOOM,66,USD,0.1218,8.04,8.04,0.0,Recieved 66 LOOM from an external source
335,2019-09-01T07:30:01Z,Buy,SPA,58,USD,0.01621,0.94,0.94,0.0,Bought 58 SPA for $0.94 USD
336,2019-09-02T18:56:45Z,Buy,LTC,36,USD,98.34,3540.14,3540.14,0.0,Bought 36 LTC for $3540.14 USD
337,2019-09-03T05:43:36Z,Convert,BAND,14,USD,2.453,34.35,34.86,0.52,Converted 14 BAND to 201.04 DOGE
338,2019-09-04T08:29:52Z,Recieve,SPA,81,USD,0.009705,0.79,0.79,0.0,Recieved 81 SPA from an external source
339,2019-09-05T23:56:25Z,Buy,BAND,73,USD,1.634,119.28,119.28,0.0,Bought 73 BAND for $119.28 USD
340,2019-09-06T01:46:50Z,Sell,DOGE,47,USD,0.14663,6.89,7.0,0.1,Sold 47 DOGE for $7.0 USD
341,2019-09-06T06:34:16Z,Recieve,RGT,70,USD,14.98,1048.62,1048.62,0.0,Recieved 70 RGT from an external source
342,2019-09-09T01:05:40Z,Recieve,RARE,52,USD,0.1058,5.5,5.5,0.0,Recieved 52 RARE from an external source
343,2019-09-10T08:28:25Z,Buy,BAND,99,USD,2.795,276.71,276.71,0.0,Bought 99 BAND for $276.71 USD
344,2019-09-11T00:21:50Z,Recieve,NCT,10,USD,0.05496,0.55,0.55,0.0,Recieved 10 NCT from an external source
345,2019-09-11T11:58:22Z,Buy,HONEY,62,USD,0.5545,34.38,34.38,0.0,Bought 62 HONEY for $34.38 USD
346,2019-09-12T03:53:28Z,Recieve,SUPER,71,USD,1.56182,110.89,110.89,0.0,Recieved 71 SUPER from an external source
347,2019-09-12T07:34:43Z,Buy,RARE,29,USD,0.1329,3.85,3.85,0.0,Bought 29 RARE for $3.85 USD
348,2019-09-13T00:42:53Z,Buy,LOOM,93,USD,0.1011,9.41,9.41,0.0,Bought 93 LOOM for $9.41 USD
349,2019-09-14T16:15:47Z,Sell,SUPER,51,USD,0.76874,39.21,39.79,0.59,Sold 51 SUPER for $39.79 USD
350,2019-09-14T20:47:09Z,Sell,TRB,3,USD,225.78,677.34,687.5,10.16,Sold 3 TRB for $687.5 USD
351,2019-09-15T18:40:53Z,Convert,NU,84,USD,0.166,13.95,14.16,0.21,Converted 84 NU to 268.55 NCT
352,2019-09-16T07:20:34Z,Recieve,NCT,38,USD,0.05232,1.99,1.99,0.0,Recieved 38 NCT from an external source
353,2019-09-16T09:25:06Z,Recieve,TRB,74,USD,28.45,2105.38,2105.38,0.0,Recieved 74 TRB from an external source
354,2019-09-16T10:42:53Z,Recieve,RONIN,99,USD,3.594,355.79,355.79,0.0,Recieved 99 RONIN from an external source
355,2019-09-17T13:02:31Z,Buy,TRB,62,USD,506.72,31416.34,31416.34,0.0,Bought 62 TRB for $31416.34 USD
356,2019-09-19T03:48:39Z,Recieve,LTC,91,USD,88.75,8076.37,8076.37,0.0,Recieved 91 LTC from an external source
357,2019-09-19T10:44:14Z,Convert,ASM,41,USD,0.06382,2.62,2.66,0.04,Converted 41 ASM to 8.53 HONEY
358,2019-09-20T11:49:31Z,Buy,SPA,47,USD,0.01442,0.68,0.68,0.0,Bought 47 SPA for $0.68 USD
359,2019-09-21T00:51:57Z,Recieve,LTC,25,USD,70.12,1752.97,1752.97,0.0,Recieved 25 LTC from an external source
360,2019-09-21T09:43:12Z,Convert,RARE,5,USD,0.2093,1.05,1.06,0.02,Converted 5 RARE to 17.92 ANKR
361,2019-09-23T02:23:01Z,Convert,RARE,57,USD,0.1418,8.08,8.2,0.12,Converted 57 RARE to 18.47 NU
362,2019-09-23T06:04:03Z,Sell,ANKR,89,USD,0.05835,5.19,5.27,0.08,Sold 89 ANKR for $5.27 USD
363,2019-09-23T07:22:38Z,Recieve,NU,13,USD,0.1604,2.09,2.09,0.0,Recieved 13 NU from an external source
364,2019-09-23T18:51:00Z,Convert,SUPER,80,USD,0.77131,61.7,62.63,0.93,Converted 80 SUPER to 359.71 RARE
365,2019-09-23T19:13:14Z,Buy,NCT,87,USD,0.04168,3.63,3.63,0.0,Bought 87 NCT for $3.63 USD
366,2019-09-24T08:11:50Z,Buy,ASM,89,USD,0.0978,8.7,8.7,0.0,Bought 89 ASM for $8.7 USD
367,2019-09-24T10:45:01Z,Sell,BAND,55,USD,1.997,109.81,111.46,1.65,Sold 55 BAND for $111.46 USD
368,2019-09-25T12:08:48Z,Convert,SPA,20,USD,0.006411,0.13,0.13,0.0,Converted 20 SPA to 1.2 NU
369,2019-09-26T13:06:14Z,Recieve,TRB,86,USD,205.71,17691.43,17691.43,0.0,Recieved 86 TRB from an external source
370,2019-09-26T20:32:33Z,Buy,NCT,97,USD,0.02228,2.16,2.16,0.0,Bought 97 NCT for $2.16 USD
371,2019-09-27T17:29:33Z,Convert,RONIN,84,USD,3.581,300.81,305.33,4.51,Converted 84 RONIN to 5615.53 ANKR
372,2019-09-27T20:12:11Z,Convert,NCT,17,USD,0.04507,0.77,0.78,0.01,Converted 17 NCT to 0.45 BAND
373,2019-09-27T21:26:54Z,Sell,LTC,99,USD,90.1,8920.33,9054.14,133.81,Sold 99 LTC for $9054.14 USD
374,2019-09-27T22:44:51Z,Sell,HONEY,52,USD,0.9864,51.29,52.06,0.77,Sold 52 HONEY for $52.06 USD
375,2019-09-28T04:22:04Z,Sell,RONIN,12,USD,3.514,42.17,42.8,0.63,Sold 12 RONIN for $42.8 USD
376,2019-09-29T04:27:04Z,Sell,RARE,42,USD,0.1445,6.07,6.16,0.09,Sold 42 RARE for $6.16 USD
377,2019-09-29T11:38:27Z,Recieve,RARE,10,USD,0.0635,0.63,0.63,0.0,Recieved 10 RARE from an external source
378,2019-09-30T15:34:17Z,Convert,ANKR,60,USD,0.03844,2.31,2.34,0.03,Converted 60 ANKR to 102.04 SPA
379,2019-10-03T17:40:24Z,Sell,LTC,11,USD,75.58,831.42,843.89,12.47,Sold 11 LTC for $843.89 USD
380,2019-10-04T11:29:58Z,Sell,RARE,80,USD,0.108,8.64,8.77,0.13,Sold 80 RARE for $8.77 USD
381,2019-10-04T19:51:06Z,Convert,LOOM,11,USD,0.0397,0.44,0.44,0.01,Converted 11 LOOM to 4.47 DOGE
382,2019-10-05T03:04:46Z,Recieve,ASM,41,USD,0.10253,4.2,4.2,0.0,Recieved 41 ASM from an external source
383,2019-10-05T14:20:06Z,Convert,ASM,64,USD,0.0555,3.55,3.61,0.05,Converted 64 ASM to 1.46 BAND
384,2019-10-05T22:12:33Z,Convert,SUPER,16,USD,1.19642,19.14,19.43,0.29,Converted 16 SUPER to 189.74 LOOM
385,2019-10-06T11:02:13Z,Buy,NCT,93,USD,0.03017,2.81,2.81,0.0,Bought 93 NCT for $2.81 USD
386,2019-10-06T20:44:43Z,Recieve,SPA,63,USD,0.014776,0.93,0.93,0.0,Recieved 63 SPA from an external source
387,2019-10-07T16:58:57Z,Convert,LTC,92,USD,110.96,10208.72,10361.85,153.13,Converted 92 LTC to 108225.34 LOOM
388,2019-10-10T09:28:28Z,Sell,NU,31,USD,0.372,11.53,11.7,0.17,Sold 31 NU for $11.7 USD
389,2019-10-10T22:19:24Z,Buy,SPA,65,USD,0.015891,1.03,1.03,0.0,Bought 65 SPA for $1.03 USD
390,2019-10-12T13:40:53Z,Convert,SUPER,45,USD,0.16969,7.64,7.75,0.11,Converted 45 SUPER to 170.55 ASM
391,2019-10-12T18:31:42Z,Buy,NCT,10,USD,0.01565,0.16,0.16,0.0,Bought 10 NCT for $0.16 USD
392,2019-10-14T19:19:02Z,Recieve,SPA,70,USD,0.022117,1.55,1.55,0.0,Recieved 70 SPA from an external source
393,2019-10-14T23:20:14Z,Recieve,LTC,82,USD,94.98,7788.54,7788.54,0.0,Recieved 82 LTC from an external source
394,2019-10-15T16:06:32Z,Sell,SPA,67,USD,0.017279,1.16,1.18,0.02,Sold 67 SPA for $1.18 USD
395,2019-10-15T18:23:52Z,Sell,RARE,76,USD,0.0972,7.39,7.5,0.11,Sold 76 RARE for $7.5 USD
396,2019-10-18T19:43:43Z,Recieve,HONEY,31,USD,0.1208,3.74,3.74,0.0,Recieved 31 HONEY from an external source
397,2019-10-20T16:37:41Z,Recieve,BAND,36,USD,0.924,33.26,33.26,0.0,Recieved 36 BAND from an external source
398,2019-10-20T18:58:33Z,Buy,SPA,46,USD,0.012799,0.59,0.59,0.0,Bought 46 SPA for $0.59 USD
399,2019-10-21T04:47:41Z,Sell,NCT,49,USD,0.03705,1.82,1.84,0.03,Sold 49 NCT for $1.84 USD
400,2019-10-21T09:32:50Z,Convert,BAND,31,USD,1.546,47.93,48.65,0.72,Converted 31 BAND to 1353.35 LOOM
401,2019-10-23T08:28:11Z,Sell,ASM,88,USD,0.14819,13.04,13.24,0.2,Sold 88 ASM for $13.24 USD
402,2019-10-23T20:57:58Z,Recieve,LTC,57,USD,94.48,5385.48,5385.48,0.0,Recieved 57 LTC from an external source
403,2019-10-24T09:46:31Z,Convert,ANKR,4,USD,0.02466,0.1,0.1,0.0,Converted 4 ANKR to 8.05 SPA
404,2019-10-25T05:46:50Z,Convert,BAND,39,USD,0.97,37.83,38.39,0.57,Converted 39 BAND to 354.16 ASM
405,2019-10-25T07:13:57Z,Buy,BAND,82,USD,1.597,130.94,130.94,0.0,Bought 82 BAND for $130.94 USD
406,2019-10-25T10:55:57Z,Recieve,ASM,73,USD,0.07818,5.71,5.71,0.0,Recieved 73 ASM from an external source
407,2019-10-25T22:00:22Z,Sell,RONIN,12,USD,4.225,50.7,51.46,0.76,Sold 12 RONIN for $51.46 USD
408,2019-10-25T23:33:04Z,Buy,LTC,0,USD,70.97,0.0,0.0,0.0,Bought 0 LTC for $0.0 USD
409,2019-10-26T14:01:15Z,Sell,RARE,78,USD,0.1757,13.7,13.91,0.21,Sold 78 RARE for $13.91 USD
410,2019-10-27T01:18:27Z,Buy,SPA,77,USD,0.012465,0.96,0.96,0.0,Bought 77 SPA for $0.96 USD
411,2019-10-27T01:41:03Z,Recieve,NU,48,USD,0.3271,15.7,15.7,0.0,Recieved 48 NU from an external source
412,2019-10-28T03:34:00Z,Convert,RARE,71,USD,0.1559,11.07,11.23,0.17,Converted 71 RARE to 7.27 BAND
413,2019-10-29T14:23:25Z,Buy,LOOM,62,USD,0.0645,4.0,4.0,0.0,Bought 62 LOOM for $4.0 USD
414,2019-10-30T07:02:23Z,Sell,LTC,86,USD,110.73,9523.2,9666.05,142.85,Sold 86 LTC for $9666.05 USD
415,2019-10-30T13:48:52Z,Buy,BAND,18,USD,1.456,26.2,26.2,0.0,Bought 18 BAND for $26.2 USD
416,2019-10-31T18:16:53Z,Buy,NCT,50,USD,0.02591,1.3,1.3,0.0,Bought 50 NCT for $1.3 USD
417,2019-11-02T05:02:36Z,Buy,ANKR,5,USD,0.03725,0.19,0.19,0.0,Bought 5 ANKR for $0.19 USD
418,2019-11-03T00:40:05Z,Recieve,ASM,16,USD,0.06149,0.98,0.98,0.0,Recieved 16 ASM from an external source
419,2019-11-04T13:21:41Z,Recieve,LTC,44,USD,86.19,3792.57,3792.57,0.0,Recieved 44 LTC from an external source
420,2019-11-05T16:54:34Z,Buy,HONEY,28,USD,0.4438,12.43,12.43,0.0,Bought 28 HONEY for $12.43 USD
421,2019-11-06T08:08:45Z,Buy,NU,98,USD,0.3311,32.45,32.45,0.0,Bought 98 NU for $32.45 USD
422,2019-11-06T13:55:13Z,Convert,RGT,42,USD,21.14,887.89,901.21,13.32,Converted 42 RGT to 2.57 TRB
423,2019-11-06T23:26:41Z,Recieve,NU,52,USD,0.146,7.59,7.59,0.0,Recieved 52 NU from an external source
